,0
851,0.0029385523026576265
852,0.002920510264812037
853,0.0029200955119449644
854,0.002920236490899697
855,0.0029028998120338655
856,0.002903871158196125
857,0.0029036797073786146
858,0.002903602762671653
859,0.002903530497860629
860,0.002898397143871989
861,0.002898248481506016
862,0.002895752187760081
863,0.002884113183245063
864,0.0028844585176557302
865,0.0028844756569014864
866,0.0028847864276031034
867,0.002885029975732323
868,0.00288473816763144
869,0.0028849580063251778
870,0.002884930098662153
871,0.002879297628533095
872,0.002879169856896624
873,0.0028795088728656992
874,0.002872489200672135
875,0.0028724312025588004
876,0.0028718933288473638
877,0.0028718240675516425
878,0.0028540791012346745
879,0.002854136802488938
880,0.0028543946900754236
881,0.002851651240780484
882,0.002851488957821857
883,0.002849930331285577
884,0.0028405990262399426
885,0.0028406477853422985
886,0.002838848243118264
887,0.002839105170278344
888,0.002839433458575513
889,0.002839403270627372
890,0.002836275487788953
891,0.002836295464658178
892,0.002834734799398575
893,0.0028353199959383346
894,0.0028350015301839447
895,0.00283487797860289
896,0.002835009056434501
897,0.0028350257183774375
898,0.0028325929582933896
899,0.0028324625964160077
900,0.0028317842559772545
901,0.0028309296336374245
902,0.002818274816672783
903,0.002817621790745761
904,0.0028026282278005967
905,0.002803196688182652
906,0.0027940931991906836
907,0.002793979662237689
908,0.002793659191229381
909,0.0027936976999626494
910,0.0027813944485387764
911,0.002781632296682801
912,0.0027812756059574896
913,0.0027813595253974198
914,0.002781311661237851
915,0.0027812214044388383
916,0.0027794663576059973
917,0.0027795350135420447
918,0.002779504166392144
919,0.0027796505688456818
920,0.002776193688623607
921,0.0027585311967413873
922,0.002758256840752438
923,0.0027586445154156535
924,0.0027589277771767227
925,0.0027599232882494105
926,0.0027447272470453752
927,0.002727800875436515
928,0.0027276977605652066
929,0.0027276755048660562
930,0.002724879074958153
931,0.0027251685183728113
932,0.0027251305495155976
933,0.0027252598520135507
934,0.002724874961131718
935,0.002724973035219591
936,0.002725223712332081
937,0.002725522829859983
938,0.002725634021044243
939,0.002722563159477431
940,0.0027152867274708114
941,0.002712465489457827
942,0.0027138534453115424
943,0.002709101854998153
944,0.002708966481441166
945,0.0027088137474493125
946,0.0027088804039522075
947,0.0026788348608533853
948,0.0026788285162183457
949,0.002678041318722535
